k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1000,3,100,750,0.05,20,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.4284,174.079,2164.9
1000,3,100,750,0.05,30,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5319,174.436,2165.25
1000,3,100,750,0.05,40,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5452,174.482,2165.3
1000,3,100,750,0.05,50,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5156,174.38,2165.2
1000,3,100,750,0.05,60,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5469,174.488,2165.3
1000,3,100,750,0.05,70,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.7016,175.022,2165.84
1000,3,100,750,0.05,80,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5753,174.586,2165.4
1000,3,100,750,0.05,90,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.4986,174.321,2165.14
1000,3,100,750,0.05,100,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.4875,174.283,2165.1
1000,3,100,750,0.05,150,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.4887,174.287,2165.1
1000,3,100,750,0.05,200,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.551,174.502,2165.32
1000,3,100,750,0.05,300,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5414,174.469,2165.29
1000,3,100,750,0.05,500,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.5542,174.513,2165.33
1000,3,100,750,0.05,800,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.4826,174.266,2165.08
1000,3,100,750,0.05,1200,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.6338,174.788,2165.61
1500,3,500,400,0.05,0,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.6845,178.415,3836.16
1500,3,500,400,0.05,20,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.2894,177.051,3834.79
1500,3,500,400,0.05,30,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.3986,177.428,3835.17
1500,3,500,400,0.05,40,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.3268,177.18,3834.92
1500,3,500,400,0.05,50,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.1738,176.652,3834.39
1500,3,500,400,0.05,60,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.4548,177.622,3835.36
1500,3,500,400,0.05,70,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.3722,177.337,3835.08
1500,3,500,400,0.05,80,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.3204,177.158,3834.9
1500,3,500,400,0.05,90,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.2207,176.814,3834.55
1500,3,500,400,0.05,100,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.2659,176.97,3834.71
1500,3,500,400,0.05,150,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.3395,177.224,3834.97
1500,3,500,400,0.05,200,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.3754,177.348,3835.09
1500,3,500,400,0.05,300,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.0281,176.149,3833.89
1500,3,500,400,0.05,500,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.1874,176.699,3834.44
1500,3,500,400,0.05,800,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.1753,176.657,3834.4
1500,3,500,400,0.05,1200,150,100000,1787.65,1611,4.90489,773.782,0,100000,161.968,3428.07,229.667,0.927767,51.2352,176.864,3834.61
1500,3,750,75,0.05,0,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,55.0333,189.975,3873.53
1500,3,750,75,0.05,30,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.2019,187.105,3870.66
1500,3,750,75,0.05,40,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.2147,187.149,3870.7
1500,3,750,75,0.05,50,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.4264,187.88,3871.43
1500,3,750,75,0.05,60,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.0408,186.549,3870.1
1500,3,750,75,0.05,70,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.1553,186.944,3870.5
1500,3,750,75,0.05,80,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.1419,186.898,3870.45
1500,3,750,75,0.05,90,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.0643,186.63,3870.18
1500,3,750,75,0.05,100,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.0437,186.559,3870.11
1500,3,750,75,0.05,150,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.2303,187.203,3870.76
1500,3,750,75,0.05,200,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.226,187.188,3870.74
1500,3,750,75,0.05,300,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,54.4852,188.083,3871.64
1500,3,750,75,0.05,500,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,55.5232,191.666,3875.22
1500,3,750,75,0.05,800,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,55.3998,191.24,3874.79
1500,3,750,75,0.05,1200,150,100000,1787.65,1631,4.9159,2058.79,0.00115875,99840.5,152.711,3455.91,227.637,0.924908,55.6228,192.01,3875.56
1500,3,100,750,0.05,0,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.5681,171.109,4149.29
1500,3,100,750,0.05,20,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.2164,169.895,4148.07
1500,3,100,750,0.05,30,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.5243,170.958,4149.14
1500,3,100,750,0.05,40,150,100000,1787.65,1656,4.91677,540.616,0,100000,160.051,3719.1,259.081,0.89959,49.9968,172.589,4150.77
