k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
500,3,100,750,0.05,0,500,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.5313,177.886,845.546
500,3,100,750,0.05,0,800,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.5435,177.928,845.588
500,3,100,750,0.05,0,1200,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.5203,177.848,845.508
1000,3,500,400,0.05,0,0,100000,2681.47,2449,4.75795,1035.24,0,100000,155.036,1734.51,202.367,0.844175,52.8931,182.587,2119.46
1000,3,500,400,0.05,0,10,100000,2681.47,2449,4.75795,269.087,0,56771.4,150.309,1734.51,202.367,0.622954,28.6981,99.066,2035.94
1000,3,500,400,0.05,0,20,100000,2681.47,2449,4.75795,457.857,0,91551.6,156.816,1734.51,202.367,0.772111,46.232,159.593,2096.47
1000,3,500,400,0.05,0,30,100000,2681.47,2449,4.75795,515.291,0,98797,158.2,1734.51,202.367,0.828946,50.1663,173.174,2110.05
1000,3,500,400,0.05,0,40,100000,2681.47,2449,4.75795,540.247,0,99745.4,158.977,1734.51,202.367,0.860995,50.4053,173.999,2110.87
1000,3,500,400,0.05,0,50,100000,2681.47,2449,4.75795,561.332,0,99932.4,159.768,1734.51,202.367,0.880876,50.8957,175.692,2112.57
1000,3,500,400,0.05,0,60,100000,2681.47,2449,4.75795,581.245,0,99980.9,160.076,1734.51,202.367,0.895921,51.5017,177.784,2114.66
1000,3,500,400,0.05,0,70,100000,2681.47,2449,4.75795,598.613,0,99994.7,160.31,1734.51,202.367,0.908618,50.9919,176.024,2112.9
1000,3,500,400,0.05,0,80,100000,2681.47,2449,4.75795,613.813,0,99997.6,160.459,1734.51,202.367,0.917269,51.4606,177.642,2114.52
1000,3,500,400,0.05,0,90,100000,2681.47,2449,4.75795,627.952,0,100000,160.577,1734.51,202.367,0.924067,51.6275,178.218,2115.09
1000,3,500,400,0.05,0,100,100000,2681.47,2449,4.75795,641.423,0,100000,160.893,1734.51,202.367,0.930044,51.3349,177.208,2114.08
1000,3,500,400,0.05,0,150,100000,2681.47,2449,4.75795,695.472,0,100000,161.065,1734.51,202.367,0.940174,51.2309,176.849,2113.72
1000,3,500,400,0.05,0,200,100000,2681.47,2449,4.75795,741.294,0,100000,160.652,1734.51,202.367,0.932894,51.721,178.541,2115.42
1000,3,500,400,0.05,0,300,100000,2681.47,2449,4.75795,824.232,0,100000,156.397,1734.51,202.367,0.866858,51.9574,179.357,2116.23
1000,3,500,400,0.05,0,500,100000,2681.47,2449,4.75795,1035.24,0,100000,155.036,1734.51,202.367,0.844175,52.5379,181.361,2118.24
1000,3,500,400,0.05,0,800,100000,2681.47,2449,4.75795,1035.24,0,100000,155.036,1734.51,202.367,0.844175,52.3864,180.838,2117.71
1000,3,500,400,0.05,0,1200,100000,2681.47,2449,4.75795,1035.24,0,100000,155.036,1734.51,202.367,0.844175,52.3436,180.69,2117.57
1000,3,750,75,0.05,0,0,100000,2681.47,2492,4.75834,2624.83,0.000579374,100000,152.84,1746.78,204.918,0.927709,56.0229,193.391,2145.09
