k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1940,3,500,500,0.05,0,150,125000,1382.2,1242,5.00925,929.581,0,124997,160.008,4997.97,227.972,0.939904,69.2509,239.054,5465
1960,3,500,500,0.05,0,150,75000,1368.1,1223,5.01271,574.255,0,75000,159.466,4979.89,227.218,0.859055,40.878,141.111,5348.22
1960,3,500,500,0.05,0,150,100000,1368.1,1223,5.01271,755.62,0.000289687,100000,162.722,4979.89,227.218,0.917319,54.0933,186.73,5393.84
1960,3,500,500,0.05,0,150,125000,1368.1,1223,5.01271,929.025,0.000289687,124997,163.709,4979.89,227.218,0.93948,67.8398,234.183,5441.29
1980,3,500,500,0.05,0,150,75000,1354.28,1225,5.01925,580.474,0,75000,156.467,5083.42,230.667,0.865862,41.2787,142.494,5456.58
1980,3,500,500,0.05,0,150,100000,1354.28,1225,5.01925,761.313,0,100000,159.459,5083.42,230.667,0.919974,53.17,183.543,5497.63
1980,3,500,500,0.05,0,150,125000,1354.28,1225,5.01925,935.375,0,124996,160.379,5083.42,230.667,0.941062,67.4925,232.984,5547.07
200,3,500,500,0.05,0,150,75000,13407.3,12629,4.08143,337.742,0,75000,149.21,93.227,161.66,0.851505,44.976,155.257,410.144
200,3,500,500,0.05,0,150,100000,13407.3,12629,4.08143,443.988,0,100000,154.484,93.227,161.66,0.941452,58.2633,201.125,456.012
200,3,500,500,0.05,0,150,125000,13407.3,12629,4.08143,544.762,0,125000,155.57,93.227,161.66,0.965911,72.3754,249.84,504.727
2000,3,500,500,0.05,0,150,75000,1340.73,1209,5.02685,577.673,0,75000,159.367,5152.8,228.458,0.861585,40.378,139.385,5520.64
2000,3,500,500,0.05,0,150,100000,1340.73,1209,5.02685,759.143,0,100000,162.516,5152.8,228.458,0.917908,53.4421,184.482,5565.74
2000,3,500,500,0.05,0,150,125000,1340.73,1209,5.02685,933.314,0.000289687,124997,163.444,5152.8,228.458,0.938997,66.591,229.872,5611.13
220,3,500,500,0.05,0,150,75000,12188.5,11248,4.13894,342.394,0,75000,149.999,103.518,166.568,0.848116,42.5533,146.894,416.98
