1500,5,100,160,30000,1787.65,1651,4.985,263.534,6.89629,30000,110.108,860,26,0.76005,18.1602,10.4482,896.448
1500,5,100,170,30000,1787.65,1651,4.985,252.875,6.28216,30000,110.081,860,26,0.757684,18.1955,10.4685,896.468
1500,5,100,180,30000,1787.65,1651,4.985,243.41,5.76043,30000,110.014,860,26,0.754643,18.1141,10.4217,896.422
1500,5,110,100,30000,1787.65,1651,4.985,384.674,11.626,30000,109.965,860,24,0.800847,18.6211,10.7133,894.713
1500,5,110,110,30000,1787.65,1651,4.985,357.128,10.4287,30000,110.171,860,24,0.797815,18.6083,10.706,894.706
1500,5,110,120,30000,1787.65,1651,4.985,334.19,9.45973,30000,110.395,860,24,0.795826,18.4232,10.5995,894.6
1500,5,110,130,30000,1787.65,1651,4.985,314.219,8.8595,30000,110.434,860,25,0.791915,18.5026,10.6452,895.645
1500,5,110,140,30000,1787.65,1651,4.985,296.62,8.16773,30000,109.362,860,26,0.772739,18.3859,10.578,896.578
1500,5,110,150,30000,1787.65,1651,4.985,282.449,7.47335,30000,109.097,860,27,0.765777,18.3326,10.5473,897.547
1500,5,110,160,30000,1787.65,1651,4.985,270.338,6.7471,30000,109.136,860,26,0.762494,18.2277,10.487,896.487
1500,5,110,170,30000,1787.65,1651,4.985,259.788,6.14716,30000,109.154,860,26,0.76091,18.2048,10.4738,896.474
1500,5,110,180,30000,1787.65,1651,4.985,250.52,5.85921,30000,109.149,860,26,0.75895,18.1573,10.4465,896.447
1500,5,120,100,30000,1787.65,1651,4.985,391.05,11.7784,30000,109.552,860,24,0.803618,19.272,11.0878,895.088
1500,5,120,110,30000,1787.65,1651,4.985,363.48,10.6249,30000,109.794,860,25,0.801407,18.7801,10.8048,895.805
1500,5,120,120,30000,1787.65,1651,4.985,339.775,9.74131,30000,109.855,860,26,0.796569,18.9516,10.9035,896.904
1500,5,120,130,30000,1787.65,1651,4.985,319.423,8.94177,30000,108.681,860,26,0.774709,18.8888,10.8673,896.867
1500,5,120,140,30000,1787.65,1651,4.985,303.12,8.177,30000,108.592,860,27,0.770016,18.655,10.7328,897.733
1500,5,120,150,30000,1787.65,1651,4.985,289.324,7.25869,30000,108.656,860,27,0.768326,18.5516,10.6733,897.673
1500,5,120,160,30000,1787.65,1651,4.985,277.333,6.74942,30000,108.712,860,27,0.76568,18.8859,10.8657,897.866
1500,5,120,170,30000,1787.65,1651,4.985,266.783,6.3062,30000,108.683,860,28,0.763073,18.6567,10.7338,898.734
1500,5,120,180,30000,1787.65,1651,4.985,257.284,6.01217,30000,108.679,860,27,0.761258,18.6249,10.7155,897.716
1500,5,130,100,30000,1787.65,1651,4.985,397.35,11.905,30000,109.317,860,25,0.806785,19.1944,11.0432,896.043
1500,5,130,110,30000,1787.65,1651,4.985,368.993,10.8592,30000,109.445,860,25,0.801977,19.1698,11.029,896.029
1500,5,130,120,30000,1787.65,1651,4.985,344.855,9.86095,30000,108.277,860,26,0.779025,19.0345,10.9512,896.951
1500,5,130,130,30000,1787.65,1651,4.985,325.879,8.98986,30000,108.233,860,27,0.774063,19.0797,10.9772,897.977
1500,5,130,140,30000,1787.65,1651,4.985,309.905,7.91107,30000,108.353,860,28,0.772711,19.2425,11.0708,899.071
1500,5,130,150,30000,1787.65,1651,4.985,296.208,7.31431,30000,108.402,860,28,0.770712,18.6935,10.755,898.755
1500,5,130,160,30000,1787.65,1651,4.985,284.147,6.82329,30000,108.422,860,28,0.767651,19.0049,10.9342,898.934
1500,5,130,170,30000,1787.65,1651,4.985,273.428,6.53042,30000,108.427,860,29,0.765546,18.889,10.8675,899.867
1500,5,130,180,30000,1787.65,1651,4.985,263.798,6.21842,30000,108.395,860,27,0.764011,18.9791,10.9193,897.919
1500,5,140,100,30000,1787.65,1651,4.985,403.098,12.2271,30000,108.796,860,25,0.807982,19.0435,10.9563,895.956
1500,5,140,110,30000,1787.65,1651,4.985,373.885,11.0501,30000,107.749,860,26,0.78647,19.091,10.9837,896.984
1500,5,140,120,30000,1787.65,1651,4.985,351.336,9.98552,30000,107.604,860,26,0.778677,18.9597,10.9082,896.908
1500,5,140,130,30000,1787.65,1651,4.985,332.628,8.81228,30000,107.802,860,26,0.777366,18.7572,10.7917,896.792
1500,5,140,140,30000,1787.65,1651,4.985,316.823,8.02115,30000,107.894,860,27,0.775647,18.8821,10.8635,897.864
1500,5,140,150,30000,1787.65,1651,4.985,302.919,7.45307,30000,107.946,860,28,0.773551,18.916,10.883,898.883
1500,5,140,160,30000,1787.65,1651,4.985,290.733,7.12196,30000,107.952,860,28,0.770751,18.9658,10.9117,898.912
1500,5,140,170,30000,1787.65,1651,4.985,279.786,6.72074,30000,107.98,860,28,0.76963,18.7749,10.8018,898.802
1500,5,140,180,30000,1787.65,1651,4.985,269.817,6.4073,30000,107.913,860,28,0.766966,19.2254,11.061,899.061
1500,5,150,100,30000,1787.65,1651,4.985,407.944,12.6501,30000,107.856,860,26,0.800963,19.2665,11.0847,897.085
1500,5,150,110,30000,1787.65,1651,4.985,380.139,11.2523,30000,107.08,860,26,0.782965,19.5351,11.2392,897.239
1500,5,150,120,30000,1787.65,1651,4.985,357.955,9.84733,30000,107.274,860,27,0.780396,19.1958,11.044,898.044
1500,5,150,130,30000,1787.65,1651,4.985,339.532,8.89948,30000,107.43,860,28,0.778861,19.3421,11.1282,899.128
1500,5,150,140,30000,1787.65,1651,4.985,323.472,8.25058,30000,107.545,860,28,0.776969,19.1263,11.004,899.004
1500,5,150,150,30000,1787.65,1651,4.985,309.557,7.81141,30000,107.583,860,28,0.775327,18.8917,10.869,898.869
1500,5,150,160,30000,1787.65,1651,4.985,297.058,7.39079,30000,107.631,860,28,0.77326,19.2509,11.0757,899.076
1500,5,150,170,30000,1787.65,1651,4.985,285.728,7.01564,30000,107.572,860,28,0.770779,19.1144,10.9972,898.997
1500,5,150,180,30000,1787.65,1651,4.985,275.218,6.65324,30000,107.328,860,28,0.765121,18.9745,10.9167,898.917
